Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-December-2010,175.80,178.85,173.90,175.60,176.463119091937661958,27399,548,4834913.00,13955,50.93,4.95,-0.20
1-December-2010,173.00,179.30,172.30,174.05,175.763160549625713766,49561,857,8710998.00,28544,57.59,7.00,1.05
30-November-2010,161.75,176.00,158.25,173.05,170.258939164824938932,85970,1582,14637161.00,29073,33.82,17.75,11.30
29-November-2010,166.90,166.90,158.00,161.75,162.697478022769851563,34695,596,5644789.00,14446,41.64,8.90,-5.15
26-November-2010,178.00,178.00,141.15,161.35,159.145725125528255740,115711,1775,18414911.00,54485,47.09,36.85,-16.65
25-November-2010,177.00,183.95,175.00,176.40,177.858872911880654584,35259,674,6271126.00,19264,54.64,8.95,-0.60
24-November-2010,182.90,182.90,178.05,179.30,180.760008472781190425,37768,616,6826944.00,15809,41.86,4.85,-3.60
23-November-2010,185.00,186.50,177.30,179.10,181.940602544663458369,45507,916,8279571.00,23102,50.77,9.20,-5.90
22-November-2010,186.50,188.80,183.85,186.20,185.349333277069794919,47396,709,8784817.00,22821,48.15,4.95,-0.30
19-November-2010,187.30,188.90,181.50,183.25,185.945965644945236781,50764,889,9439361.00,30883,60.84,7.40,-4.05
18-November-2010,192.00,194.50,181.20,187.90,187.975062623322464630,71459,1184,13432510.00,35770,50.06,13.30,-4.10
16-November-2010,201.90,201.90,190.00,191.45,195.070525462856793407,65409,1267,12759368.00,40677,62.19,11.90,-10.45
15-November-2010,205.80,205.80,197.00,199.95,200.538646495138474498,56978,1098,11426291.00,32460,56.97,8.80,-5.85
12-November-2010,214.00,215.75,202.20,203.85,207.899105292422787241,59349,1024,12338604.00,36178,60.96,13.55,-10.15
11-November-2010,217.00,225.00,210.40,213.10,218.605630279477811649,171892,2027,37576559.00,69825,40.62,14.60,-3.90
10-November-2010,214.00,217.00,213.05,215.35,215.183911737479455160,52933,763,11390330.00,28177,53.23,3.95,1.35
9-November-2010,215.00,219.90,212.55,213.45,215.733012366353213963,62104,1138,13397883.00,31650,50.96,7.35,-1.55
8-November-2010,214.40,222.00,211.00,214.35,216.879570078467755885,127186,1764,27584045.00,51983,40.87,11.00,-0.05
5-November-2010,215.00,215.00,212.00,213.05,213.084086072357531331,21145,349,4505663.00,17215,81.41,3.00,-1.95
4-November-2010,214.80,215.80,210.05,210.60,212.031633761813969698,48777,715,10342267.00,27644,56.67,5.75,-4.20
3-November-2010,204.75,217.90,200.00,213.80,212.813204604707086820,168002,2844,35753044.00,65285,38.86,17.90,9.05
2-November-2010,204.80,204.80,201.25,201.90,202.646572354669655569,33011,822,6689566.00,14100,42.71,3.55,-2.90
1-November-2010,205.00,205.50,201.25,203.60,203.558332814542737969,32126,466,6539515.00,18928,58.92,4.25,-1.40
29-October-2010,210.00,214.00,200.00,201.50,206.777723488059031759,100285,1584,20736704.00,54522,54.37,14.00,-8.50
28-October-2010,210.00,217.00,208.00,209.30,211.561486828146223936,100859,1292,21337880.00,46433,46.04,9.00,-0.70
27-October-2010,211.75,216.00,208.10,210.10,211.826426970578417815,41942,725,8884424.00,22257,53.07,7.90,-1.65
26-October-2010,212.80,215.50,210.00,210.55,212.273518227248292750,50227,862,10661862.00,25915,51.60,5.50,-2.25
25-October-2010,215.00,217.00,210.55,211.35,213.622183356381680631,49172,886,10504230.00,31397,63.85,6.45,-3.65
22-October-2010,214.05,218.00,210.00,213.80,213.395545430841647339,72869,1157,15549920.00,38117,52.31,8.00,-0.25
21-October-2010,213.10,218.95,212.50,213.30,214.693083504612590220,41842,731,8983188.00,24473,58.49,6.45,0.20
20-October-2010,214.10,220.00,210.00,213.00,215.941721216788602233,51940,927,11216013.00,22606,43.52,10.00,-1.10
19-October-2010,215.40,222.40,213.60,214.70,217.397624130469510158,68859,1237,14969783.00,34015,49.40,8.80,-0.70
18-October-2010,218.40,218.40,208.50,213.55,212.249375248298753059,78031,1332,16562031.00,37239,47.72,9.90,-4.85
15-October-2010,234.70,234.70,213.00,216.65,220.727780188705658369,285736,3569,63069873.00,123469,43.21,21.70,-18.05
14-October-2010,224.90,238.00,222.50,232.70,231.439253392271003734,486842,5974,112674349.00,154148,31.66,15.50,7.80
13-October-2010,220.65,232.80,215.00,223.05,225.653742426406087435,245095,3741,55306604.00,96204,39.25,17.80,2.40
12-October-2010,219.70,220.70,213.50,214.70,215.250223236432185732,40316,668,8678028.00,20252,50.23,7.20,-5.00
11-October-2010,215.40,222.00,215.40,218.85,219.001653642551046130,99175,1630,21719489.00,46300,46.69,6.60,3.45
8-October-2010,218.00,219.80,210.10,213.25,214.485187239134876390,68522,1196,14696954.00,39204,57.21,9.70,-4.75
7-October-2010,215.60,224.80,214.10,217.80,220.447831421592354536,177674,3016,39167848.00,66961,37.69,10.70,2.20
6-October-2010,214.70,219.80,212.05,215.10,216.383381211679458045,116615,1768,25233548.00,51346,44.03,7.75,0.40
5-October-2010,210.50,215.00,210.50,212.40,212.814570239886695582,56485,933,12020831.00,26513,46.94,4.50,1.90
4-October-2010,212.80,216.40,209.90,210.45,212.698738341687487391,64439,985,13706094.00,37296,57.88,6.50,-2.35
1-October-2010,209.00,216.70,207.00,210.40,212.644320740297027657,96826,1511,20589499.00,46328,47.85,9.70,1.40
30-September-2010,208.50,212.70,205.10,208.60,208.668003393228965836,64835,1029,13528990.00,30137,46.48,7.60,0.10
29-September-2010,215.30,217.70,208.20,208.95,211.312569150790403007,65979,1150,13942192.00,27404,41.53,9.50,-6.35
28-September-2010,209.70,221.85,208.00,213.15,215.796301625727232200,177213,3010,38241910.00,61567,34.74,13.85,3.45
27-September-2010,217.25,217.90,207.00,208.00,212.677569894306171155,93856,1658,19961066.00,47018,50.10,10.90,-9.25
24-September-2010,203.80,218.95,202.50,213.00,211.446326813491452333,207776,3152,43933472.00,72795,35.04,16.45,9.20
23-September-2010,205.00,207.90,200.20,202.10,203.880604643238806201,64567,1242,13163959.00,20566,31.85,7.70,-2.90
22-September-2010,204.00,209.40,198.00,204.00,204.562989417602201372,136642,2377,27951896.00,37968,27.79,11.40,0.00
21-September-2010,207.20,209.90,201.20,203.30,203.980489800524786276,70886,1064,14459361.00,28935,40.82,8.70,-3.90
20-September-2010,208.00,212.00,207.00,208.50,209.424557374189609558,68794,1120,14407153.00,30230,43.94,5.00,0.50
17-September-2010,204.50,210.00,204.50,206.40,207.315000693834127387,86476,1568,17927772.00,37839,43.76,5.50,1.90
16-September-2010,212.75,214.90,202.10,203.70,208.070359582161510646,79648,1433,16572388.00,36585,45.93,12.80,-9.05
15-September-2010,215.50,221.50,208.00,210.10,214.915285883589365175,178884,2846,38444906.00,50145,28.03,13.50,-5.40
14-September-2010,220.00,225.85,212.20,213.80,219.269301864750158969,135246,2099,29655296.00,61488,45.46,13.65,-6.20
13-September-2010,224.00,228.95,214.60,216.10,222.738074296076706735,184182,3270,41024344.00,82879,45.00,14.35,-7.90
9-September-2010,224.00,237.65,216.50,222.30,227.387960429314476450,611766,9344,139108223.00,166353,27.19,21.15,-1.70
8-September-2010,191.00,226.65,191.00,223.60,215.876383359154186587,720348,10638,155506121.00,206958,28.73,35.65,32.60
7-September-2010,184.50,194.90,184.00,190.10,191.346525661707593953,83685,1505,16012834.00,37910,45.30,10.90,5.60
6-September-2010,183.35,185.50,182.00,183.20,183.882150423728813559,33984,759,6249051.00,18228,53.64,3.50,-0.15
3-September-2010,180.10,183.90,180.00,180.65,181.102874501269495828,22056,434,3994405.00,12079,54.77,3.90,0.55
2-September-2010,184.45,186.65,180.00,181.40,182.822521538312613223,72313,1305,13220445.00,29632,40.98,6.65,-3.05
1-September-2010,184.20,184.20,177.50,178.50,179.481425526748860172,37067,697,6652838.00,21483,57.96,6.70,-5.70
31-August-2010,176.25,184.50,176.25,179.85,180.955955050453572520,78488,2314,14202871.00,20832,26.54,8.25,3.60
30-August-2010,185.90,188.00,178.00,179.50,181.712940864492177141,30168,629,5481916.00,18001,59.67,10.00,-6.40
27-August-2010,193.00,193.00,180.15,181.45,184.622855377596121857,42082,752,7769299.00,25699,61.07,12.85,-11.55
26-August-2010,186.00,194.90,184.60,188.05,189.893517168235450086,75430,1339,14323668.00,31337,41.54,10.30,2.05
25-August-2010,194.00,194.00,184.00,185.05,186.327950006126700159,40805,712,7603112.00,19221,47.10,10.00,-8.95
24-August-2010,196.45,196.45,187.00,188.45,190.198376517653626087,42994,680,8177389.00,25495,59.30,9.45,-8.00
23-August-2010,189.50,194.80,189.50,192.45,192.773820636174337617,41781,629,8054283.00,22594,54.08,5.30,2.95
20-August-2010,199.00,199.00,191.90,192.95,193.820271682340647857,36366,632,7048468.00,22209,61.07,7.10,-6.05
19-August-2010,204.00,204.00,192.10,193.75,195.545023562942687022,35437,629,6929529.00,19521,55.09,11.90,-10.25
18-August-2010,200.00,202.55,195.50,197.40,198.086522219673430233,47953,707,9498843.00,27993,58.38,7.05,-2.60
17-August-2010,204.90,205.00,198.00,199.10,201.277196438860286601,53803,1000,10829317.00,27692,51.47,7.00,-5.80
16-August-2010,189.50,205.00,189.50,200.00,200.220191777802270472,90730,1724,18165978.00,40005,44.09,15.50,10.50
13-August-2010,196.00,198.90,191.50,192.40,194.863336801942421089,43245,797,8426865.00,25954,60.02,7.40,-3.60
12-August-2010,200.00,200.00,196.20,197.20,197.978940123881624225,36325,713,7191585.00,22453,61.81,3.80,-2.80
11-August-2010,199.90,206.80,199.50,200.65,202.894687760199833472,60050,904,12183826.00,29772,49.58,7.30,0.75
10-August-2010,208.90,208.90,201.65,202.40,204.825472823308911228,58690,902,12021207.00,37657,64.16,7.25,-6.50
9-August-2010,210.50,212.00,206.00,206.90,208.192923219241443108,43240,572,9002262.00,24859,57.49,6.00,-3.60
6-August-2010,211.00,214.45,207.00,207.95,210.776303117145474618,42571,814,8972958.00,21564,50.65,7.45,-3.05
5-August-2010,211.00,215.45,208.10,209.00,211.961428924191291464,60745,1052,12875597.00,27282,44.91,7.35,-2.00
4-August-2010,213.50,213.50,206.50,208.35,208.581720101002372025,52276,724,10903818.00,31189,59.66,7.00,-5.15
3-August-2010,215.00,215.90,209.00,209.95,211.842191881019139339,49218,850,10426449.00,27154,55.17,6.90,-5.05
2-August-2010,209.80,219.00,209.00,213.65,213.982385220586151855,105877,1596,22655813.00,43590,41.17,10.00,3.85
30-July-2010,215.00,217.90,206.05,207.70,211.088238741982482876,59713,1005,12604712.00,37174,62.25,11.85,-7.30
29-July-2010,212.05,218.70,212.05,215.15,215.420809938427319825,73734,1401,15883838.00,28043,38.03,6.65,3.10
28-July-2010,228.80,228.80,212.40,213.90,221.777495287549371587,194697,2937,43179413.00,96407,49.52,16.40,-14.90
27-July-2010,205.05,222.20,205.05,222.00,220.255413488409888250,566086,6167,124683506.00,211487,37.36,17.15,16.95
26-July-2010,210.00,210.00,201.00,202.00,204.660278241513633834,44925,749,9194363.00,24800,55.20,9.00,-8.00
23-July-2010,215.75,217.85,206.25,207.90,211.165255290831176049,68373,1013,14438002.00,35565,52.02,11.60,-7.85
22-July-2010,212.00,217.40,208.05,214.30,213.301716817426619900,108340,1600,23109108.00,30325,27.99,9.35,2.30
21-July-2010,218.00,220.65,210.55,211.80,215.786873470256464829,75176,1138,16221994.00,30284,40.28,10.10,-6.20
20-July-2010,222.00,222.00,212.20,213.90,216.819112965975808162,70685,1145,15325859.00,31006,43.87,9.80,-8.10
19-July-2010,218.85,224.00,217.50,219.70,221.089799538262289543,71036,1037,15705335.00,37785,53.19,6.50,0.85
16-July-2010,223.90,225.95,216.00,219.95,220.630508474576271186,98235,1643,21673638.00,35297,35.93,9.95,-3.95
15-July-2010,224.00,229.45,219.00,223.65,224.381878036265252130,150061,2020,33670969.00,66186,44.11,10.45,-0.35
14-July-2010,221.90,233.50,218.20,222.90,225.719798276649947598,365451,5133,82489526.00,140361,38.41,15.30,1.00
13-July-2010,211.40,219.90,205.00,216.05,212.969099325584199931,107797,1524,22957430.00,48414,44.91,14.90,4.65
12-July-2010,209.95,214.75,206.00,209.40,210.109807505569200891,175070,2226,36783924.00,57830,33.03,8.75,-0.55
9-July-2010,203.90,211.00,203.80,205.95,206.710502100420084016,124975,1869,25833645.00,45507,36.41,7.20,2.05
8-July-2010,194.60,204.00,192.60,201.90,200.948248767571523905,139359,2080,28003947.00,48361,34.70,11.40,7.30
7-July-2010,185.05,202.00,185.05,189.75,193.369162304557622465,58649,1042,11340908.00,20112,34.29,16.95,4.70
6-July-2010,193.95,193.95,185.60,186.55,188.434400069007159492,23186,518,4369040.00,17323,74.71,8.35,-7.40
5-July-2010,195.50,197.80,190.60,191.90,193.003812347770835539,18886,348,3645070.00,13463,71.29,7.20,-3.60
2-July-2010,199.85,199.95,192.10,195.30,196.682478573720152160,21819,409,4291415.00,15790,72.37,7.85,-4.55
1-July-2010,196.10,201.00,195.00,196.40,197.768547544409613375,24882,429,4920877.00,19489,78.33,6.00,0.30
30-June-2010,199.00,204.30,197.00,198.15,200.438756510240980111,37057,563,7427659.00,20934,56.49,7.30,-0.85
29-June-2010,208.80,208.80,199.10,199.80,203.694094937511448015,70973,901,14456781.00,40401,56.92,9.70,-9.00
28-June-2010,208.00,210.45,202.00,205.95,207.860783382386619055,235798,1770,49013157.00,75795,32.14,8.45,-2.05
25-June-2010,198.00,202.00,195.50,200.45,199.386365788975184694,42232,609,8420485.00,16681,39.50,6.50,2.45
24-June-2010,200.00,205.00,197.00,199.55,200.990430249073336335,115468,1258,23207963.00,53064,45.96,8.00,-0.45
23-June-2010,198.00,202.00,195.00,197.60,198.922889397292127667,53326,916,10607762.00,30729,57.62,7.00,-0.40
22-June-2010,196.90,198.00,192.35,194.45,195.357165374188260513,31722,590,6197120.00,11071,34.90,5.65,-2.45
21-June-2010,194.00,199.00,192.00,195.40,195.891063307955648663,58713,1010,11501352.00,26325,44.84,7.00,1.40
18-June-2010,202.00,203.00,192.00,192.50,196.930999242330801895,56753,928,11176425.00,34573,60.92,11.00,-9.50
17-June-2010,191.50,202.55,187.55,201.15,199.222485232337449086,140679,1196,28026420.00,84490,60.06,15.00,9.65
16-June-2010,188.00,196.00,188.00,192.95,194.091602294201505155,30163,426,5854385.00,17221,57.09,8.00,4.95
15-June-2010,194.00,204.00,192.10,193.20,195.753877805774520908,43259,629,8468117.00,15733,36.37,11.90,-0.80
14-June-2010,192.00,200.00,190.00,197.05,196.244416740107043827,46523,763,9129879.00,29323,63.03,10.00,5.05
11-June-2010,204.05,204.05,188.00,193.55,199.382247213082551686,203630,2511,40600207.00,86239,42.35,16.05,-10.50
10-June-2010,194.00,194.35,194.00,194.35,194.339659178931061192,5164,95,1003570.00,5164,100.00,0.35,0.35
9-June-2010,182.80,185.10,182.25,185.10,184.800793685404038201,22931,166,4237667.00,22931,100.00,2.85,2.30
8-June-2010,171.00,176.30,169.00,176.30,175.302081830857252752,20799,286,3646108.00,20799,100.00,7.30,5.30
7-June-2010,172.50,175.00,166.85,167.95,168.705983474740753063,18033,283,3042275.00,18033,100.00,8.15,-4.55
4-June-2010,174.50,178.00,170.05,175.60,173.921378595491059860,19295,265,3355813.00,19295,100.00,7.95,1.10
3-June-2010,173.70,179.00,172.50,174.50,175.743442704697317243,20054,316,3524359.00,20054,100.00,6.50,0.80
2-June-2010,166.55,174.00,166.10,172.05,170.068901627004805743,17271,263,2937260.00,17271,100.00,7.90,5.50
1-June-2010,166.80,172.10,164.00,168.35,168.943699812835838918,33126,484,5596429.00,33126,100.00,8.10,1.55
31-May-2010,169.40,169.40,160.15,164.00,163.509333606096251214,19553,328,3197098.00,19553,100.00,9.25,-5.40
28-May-2010,157.00,164.15,157.00,164.15,163.717280053933135169,32633,335,5342586.00,32633,100.00,7.15,7.15
27-May-2010,149.20,158.00,149.20,156.35,156.548073911681803946,9579,210,1499574.00,9579,100.00,8.80,7.15
26-May-2010,149.20,158.80,149.20,156.25,156.275655332370574591,22851,390,3571055.00,22851,100.00,9.60,7.05
25-May-2010,159.00,159.00,152.05,153.25,153.707855251544571932,46453,691,7140191.00,46453,100.00,6.95,-5.75
24-May-2010,172.00,174.00,159.55,160.00,165.606812773951158422,39925,576,6611852.00,39925,100.00,14.45,-12.00
21-May-2010,169.00,176.00,167.75,167.90,168.717022708158116063,59450,641,10030227.00,59450,100.00,8.25,-1.10
20-May-2010,183.00,186.75,175.20,176.55,180.077274457556147696,26270,365,4730630.00,26270,100.00,11.55,-6.45
19-May-2010,192.00,194.00,181.00,182.05,185.327653317187094541,23122,523,4285146.00,23122,100.00,13.00,-9.95
18-May-2010,182.90,193.85,182.90,190.40,189.820655512593502692,27673,479,5252907.00,27673,100.00,10.95,7.50
17-May-2010,190.00,190.00,181.90,186.65,184.272196845930717167,29993,523,5526876.00,29993,100.00,8.10,-3.35
14-May-2010,198.00,204.00,190.00,191.45,197.015423183824731593,36698,547,7230072.00,36698,100.00,14.00,-6.55
13-May-2010,200.00,200.00,195.00,196.65,197.651762254235752468,22074,357,4362965.00,22074,100.00,5.00,-3.35
12-May-2010,201.90,202.90,193.05,195.40,198.350954421503700818,25670,437,5091669.00,25670,100.00,9.85,-6.50
11-May-2010,204.35,204.35,193.20,193.25,196.214720000000000000,31250,459,6131710.00,31250,100.00,11.15,-11.10
10-May-2010,200.00,205.40,187.10,203.35,199.690265249859479135,37361,669,7460628.00,37361,100.00,18.30,3.35
7-May-2010,199.00,204.20,196.40,196.40,198.583205151602054383,38357,636,7617056.00,38357,100.00,7.80,-2.60
6-May-2010,208.00,211.00,202.30,206.70,206.303789473684210526,19000,466,3919772.00,19000,100.00,8.70,-1.30
5-May-2010,210.05,213.90,203.00,210.95,208.240817613367663286,38062,661,7926062.00,38062,100.00,10.90,0.90
4-May-2010,216.00,222.95,210.00,213.35,215.580386873744948018,39341,527,8481148.00,39341,100.00,12.95,-2.65
3-May-2010,223.10,223.10,213.60,216.00,217.200972165962617904,34562,693,7506900.00,34562,100.00,9.50,-7.10
30-April-2010,234.70,236.40,222.00,222.80,226.515012325536027807,56387,895,12772502.00,56387,100.00,14.40,-11.90
29-April-2010,223.00,232.70,223.00,232.70,231.243125453979454186,106007,1152,24513390.00,106007,100.00,9.70,9.70
28-April-2010,225.00,229.90,220.70,221.65,224.402710324298919003,38298,784,8594175.00,38298,100.00,9.20,-3.35
27-April-2010,225.10,230.80,222.10,226.15,226.881742738589211618,45790,732,10388915.00,45790,100.00,8.70,1.05
26-April-2010,231.30,234.70,223.50,226.45,229.175474747474747474,49500,920,11344186.00,49500,100.00,11.20,-4.85
23-April-2010,229.00,235.00,223.50,230.30,229.636247780514347900,69836,953,16036877.00,69836,100.00,11.50,1.30
22-April-2010,235.00,239.70,225.50,228.00,231.309190559731595190,78091,1201,18063166.00,78091,100.00,14.20,-7.00
21-April-2010,238.00,242.95,232.20,237.35,238.156812189260452037,102779,1794,24477519.00,102779,100.00,10.75,-0.65
20-April-2010,212.00,231.90,212.00,231.90,223.217359123118285421,91871,1798,20507202.00,91871,100.00,19.90,19.90
19-April-2010,226.00,229.70,220.90,220.90,222.096487576844262295,62464,1153,13873035.00,62464,100.00,8.80,-5.10
16-April-2010,236.90,240.90,230.10,232.50,235.235230165905825840,180283,3709,42408913.00,59648,33.09,10.80,-4.40
15-April-2010,235.10,249.00,221.30,234.95,239.245180290207696600,736507,13619,176205750.00,131434,17.85,27.70,-0.15
13-April-2010,256.10,261.00,217.10,230.40,234.090960207019287268,947931,15573,221902078.00,221352,23.35,43.90,-25.70
12-April-2010,272.70,274.80,258.05,259.65,264.560964918482487521,495047,6289,130970112.00,195342,39.46,16.75,-13.05
9-April-2010,260.60,274.25,258.50,268.25,266.240438753007696833,627141,8802,166970295.00,174219,27.78,15.75,7.65
8-April-2010,256.90,264.75,253.90,258.55,260.266315472734438902,471914,7594,122823318.00,118803,25.17,10.85,1.65
7-April-2010,247.75,262.00,245.25,255.00,255.037780726217462797,636118,11679,162234123.00,149382,23.48,16.75,7.25
6-April-2010,237.40,266.00,237.00,246.75,255.055583857063804720,1456538,21330,371498150.00,249047,17.10,29.00,9.35
5-April-2010,236.60,244.80,232.55,236.00,237.898039759800690889,490093,5894,116592164.00,136180,27.79,12.25,-0.60
1-April-2010,224.65,249.40,222.65,234.20,237.891924798567591763,2178150,28551,518164296.00,352267,16.17,26.75,9.55
31-March-2010,184.00,219.35,184.00,218.65,203.871800843184895658,1666064,17053,339663468.00,313110,18.79,35.35,34.65
30-March-2010,179.90,187.00,179.90,182.80,183.020626515114467552,286282,3039,52395511.00,120676,42.15,7.10,2.90
29-March-2010,178.70,181.85,175.60,177.80,178.632033596015886311,175497,2242,31349386.00,81258,46.30,6.25,-0.90
26-March-2010,175.50,181.80,172.55,174.80,176.931771792701747398,120522,1630,21324171.00,59039,48.99,9.25,-0.70
25-March-2010,174.50,184.80,173.70,178.80,180.137429687220092436,279110,3067,50278158.00,73409,26.30,11.10,4.30
